image_id,built_score_ad,paved_score_ad,sky_score_ad,nature_score_ad,road_score_ad,sidewalk_score_ad,terrain_score_ad,vegetation_score_ad,pole_score_ad,built_score,paved_score,auto_score,sky_score,nature_score,human_score,latitude,longitude,road_score,sidewalk_score,building_score,wall_score,fence_score,pole_score,traffic_light_score,traffic_sign_score,vegetation_score,terrain_score,sky_score,person_score,rider_score,car_score,truck_score,bus_score,train_score,motorcycle_score,bicycle_score,void_score
67_40.56133452_-80.04373728,1.247577179,47.13966684,13.85397062,36.74716986,46.81767746,0.321989382,0.875375713,35.87179415,0.094806034,1.233680556,46.61458333,0.906944444,13.69965278,36.33784722,0.057638889,40.56133452,-80.04373728,46.29618056,0.318402778,1.233680556,0,0.906597222,0.09375,0,0,35.47222222,0.865625,13.69965278,0.057638889,0,0.050347222,0.004513889,0,0,0.852083333,0.149305556,0
68_40.4675542_-79.94270209,12.50104167,1.3875,30.17777778,55.93229167,1.384375,0.003125,0,55.93229167,0,12.50104167,1.3875,0,30.17777778,55.93229167,0,40.4675542,-79.94270209,1.384375,0.003125,12.48576389,0.015277778,0.001388889,0,0,0,55.93229167,0,30.17777778,0,0,0,0,0,0,0,0,0
69_40.47303193_-79.86652362,13.70954536,33.28664653,18.29216881,34.45834596,32.22399911,1.062647421,11.53930576,22.9190402,0.098948153,13.66284722,33.17326389,0.339583333,18.22986111,34.34097222,0.001041667,40.47303193,-79.86652362,32.11423611,1.059027778,13.65173611,0.011111111,0.152083333,0.098611111,0.001736111,0,22.84097222,11.5,18.22986111,0.001041667,0,0.315277778,0.023958333,0,0,0.000347222,0,0
70_40.34059009_-79.84433294,32.51943697,26.11844536,10.63918542,30.47463162,21.88501893,4.23342643,3.786088014,26.68854361,0.127924485,28.421875,22.82743056,12.08958333,9.298611111,26.63472222,0.003472222,40.34059009,-79.84433294,19.12743056,3.7,26.79479167,1.627083333,0.090625,0.111805556,0,0.014583333,23.32569444,3.309027778,9.298611111,0.003472222,0,12.08055556,0,0,0,0.009027778,0.507291667,0
71_40.51875164_-79.92018844,19.22251098,11.21622936,30.43005448,37.72479015,11.05363,0.162599366,0.489187837,37.23560231,1.252154094,19.21076389,11.209375,0.061111111,30.41145833,37.70173611,0,40.51875164,-79.92018844,11.046875,0.1625,19.19409722,0.016666667,0,1.251388889,0.004861111,0.149305556,37.21284722,0.488888889,30.41145833,0,0,0.017361111,0,0,0,0.04375,0,0
72_40.50295681_-79.92865045,7.360695404,6.326750399,25.11538784,61.01953901,2.685389801,3.641360597,7.317687208,53.7018518,0.13287085,7.309375,6.282638889,0.582986111,24.94027778,60.59409722,0.062847222,40.50295681,-79.92865045,2.666666667,3.615972222,6.768055556,0.541319444,0.044444444,0.131944444,0,0,53.32743056,7.266666667,24.94027778,0.062847222,0,0.434027778,0,0,0,0.148958333,0.051388889,0
73_40.46998724_-79.78917511,10.68890464,44.6738933,19.34304879,20.70133691,40.93993681,3.733956491,5.187356842,15.51398007,0.067682859,10.41875,43.54479167,2.497222222,18.85416667,20.178125,0,40.46998724,-79.78917511,39.90520833,3.639583333,10.08923611,0.329513889,4.410763889,0.065972222,0,0,15.121875,5.05625,18.85416667,0,0,2.345138889,0.134027778,0,0,0.018055556,0.030208333,0
74_40.45774446_-79.85200681,3.169646587,18.89360013,0.872044448,77.01771242,16.87623583,2.017364302,13.49388699,63.52382544,0.046996407,3.161458333,18.84479167,0.256944444,0.869791667,76.81875,0,40.45774446,-79.85200681,16.83263889,2.012152778,3.161458333,0,0,0.046875,0,0,63.35972222,13.45902778,0.869791667,0,0,0.247916667,0,0,0,0.009027778,0.001388889,0
75_40.35127776_-79.8312937,11.05486434,34.46541055,19.9976374,32.43357805,27.63507621,6.830334342,3.984796,28.44878205,0.070877878,11.04791667,34.44375,0.022569444,19.98506944,32.41319444,0.016666667,40.35127776,-79.8312937,27.61770833,6.826041667,10.4875,0.560416667,1.976388889,0.070833333,0,0,28.43090278,3.982291667,19.98506944,0.016666667,0,0.022569444,0,0,0,0,0.023611111,0
76_40.43659328_-79.87780022,21.27064624,34.54727945,27.40729002,16.6564536,21.32030287,13.22697658,0.25215707,16.40429653,0.059517521,20.97152778,34.06145833,0.177430556,27.021875,16.42222222,1.223263889,40.43659328,-79.87780022,21.02048611,13.04097222,20.97152778,0,0,0.058680556,0,0.057986111,16.17361111,0.248611111,27.021875,1.221875,0.001388889,0.177430556,0,0,0,0,0.005555556,0
77_40.39564335_-79.99329332,34.41280162,31.36052411,25.3055796,7.668869232,29.37469653,1.985827581,1.546721836,6.122147396,0.148831514,33.96041667,30.94826389,1.214236111,24.97291667,7.568055556,0.100347222,40.39564335,-79.99329332,28.98854167,1.959722222,33.65798611,0.302430556,1.088888889,0.146875,0,0,6.041666667,1.526388889,24.97291667,0.100347222,0,1.214236111,0,0,0,0,0,0
78_40.36917356_-80.09290221,1.206852752,28.84475517,4.594253182,62.86039414,27.79693693,1.047818234,5.998072098,56.86232204,1.272276142,1.204166667,28.78055556,0.187847222,4.584027778,62.72048611,0.034722222,40.36917356,-80.09290221,27.73506944,1.045486111,1.132638889,0.071527778,1.215972222,1.269444444,0.001736111,0.001041667,56.73576389,5.984722222,4.584027778,0.034722222,0,0.171180556,0.000347222,0,0,0.016319444,0,0
79_40.46414176_-79.9571685,17.75681081,21.21404136,29.59248705,11.98841119,14.7966098,6.417431562,0,11.98841119,0.046882669,16.83333333,20.11076389,3.919444444,28.05347222,11.36493056,0.311458333,40.46414176,-79.9571685,14.02708333,6.083680556,16.83298611,0.000347222,18.35173611,0.044444444,0,0.040625,11.36493056,0,28.05347222,0.303472222,0.007986111,2.886111111,0,0,0,1.033333333,0.969791667,0
80_40.50245726_-79.84571458,35.52803242,30.5025484,25.09367335,6.284203385,17.0445492,13.4579992,0.083845043,6.200358342,0.597352445,35.45833333,30.44270833,0.138888889,25.04444444,6.271875,0.057291667,40.50245726,-79.84571458,17.01111111,13.43159722,21.99583333,13.4625,1.914930556,0.596180556,0.002083333,0.073263889,6.188194444,0.083680556,25.04444444,0.057291667,0,0.026041667,0.112847222,0,0,0,0,0
81_40.38899608_-80.01467289,23.1707229,16.26971227,26.71983472,31.51435032,11.68469035,4.585021925,0.222135535,31.29221478,0.004695548,22.27430556,15.64027778,2.780208333,25.68611111,30.29513889,0.903472222,40.38899608,-80.01467289,11.23263889,4.407638889,20.29895833,1.975347222,2.230902778,0.004513889,0,0,30.08159722,0.213541667,25.68611111,0.464583333,0.438888889,2.758680556,0.016319444,0,0,0.005208333,0.185069444,0
82_40.50556328_-80.15580634,8.491437381,39.29117071,22.37079682,27.54482701,38.12865456,1.162516146,12.61336963,14.93145738,0.0552091,8.491319444,39.290625,0,22.37048611,27.54444444,0.001388889,40.50556328,-80.15580634,38.128125,1.1625,8.449305556,0.042013889,2.241666667,0.055208333,0,0.004861111,14.93125,12.61319444,22.37048611,0.001388889,0,0,0,0,0,0,0,0
83_40.40918013_-80.02338634,16.20689775,27.54329815,20.30389675,35.94172816,16.07560154,11.4676966,0.589614017,35.35211415,0.00417919,16.15833333,27.46076389,0.299652778,20.24305556,35.83402778,0,40.40918013,-80.02338634,16.02743056,11.43333333,16.15833333,0,0,0.004166667,0,0,35.24618056,0.587847222,20.24305556,0,0,0.299652778,0,0,0,0,0,0
84_40.45657584_-79.99596761,69.4386206,14.03553673,2.557971573,13.96646869,11.87619642,2.159340313,9.381683297,4.584785398,0,68.76979167,13.90034722,0.798611111,2.533333333,13.83194444,0.045833333,40.45657584,-79.99596761,11.76180556,2.138541667,68.76979167,0,0,0,0.001388889,0,4.540625,9.291319444,2.533333333,0.045833333,0,0.395833333,0.002777778,0,0,0.4,0.11875,0
85_40.54177997_-80.04293998,1.577345489,18.52839327,8.430796325,71.35409205,12.73512546,5.793267803,15.69308505,55.661007,0.107975134,1.567361111,18.41111111,0.523611111,8.377430556,70.90243056,0.105208333,40.54177997,-80.04293998,12.65451389,5.756597222,1.522569444,0.044791667,0.000347222,0.107291667,0,0.001041667,55.30868056,15.59375,8.377430556,0.104861111,0.000347222,0.522222222,0,0,0,0.001388889,0.004166667,0
86_40.33850406_-79.97333134,0.381597222,43.27916667,26.80138889,28.86215278,41.18923611,2.089930556,0,28.86215278,0.659027778,0.381597222,43.27916667,0,26.80138889,28.86215278,0,40.33850406,-79.97333134,41.18923611,2.089930556,0.381597222,0,0,0.659027778,0,0.016666667,28.86215278,0,26.80138889,0,0,0,0,0,0,0,0,0
87_40.3662527_-80.07859189,9.97891582,38.5850947,16.76279426,34.64078482,26.1349736,12.4501211,17.03113837,17.60964645,0.017773441,9.942361111,38.44375,0.365625,16.70138889,34.51388889,0.000694444,40.3662527,-80.07859189,26.03923611,12.40451389,9.941319444,0.001041667,0.009027778,0.017708333,0,0.005555556,17.54513889,16.96875,16.70138889,0.000694444,0,0.365625,0,0,0,0,0,0
88_40.45388402_-79.89620735,31.5417453,23.47153771,25.42239974,18.9076785,22.51003096,0.961506751,1.787435188,17.12024331,0.214726736,29.88854167,22.24131944,5.029513889,24.08993056,17.91666667,0.169444444,40.45388402,-79.89620735,21.33020833,0.911111111,29.87326389,0.015277778,0.41875,0.203472222,0,0,16.22291667,1.69375,24.08993056,0.158333333,0.011111111,4.647916667,0.005208333,0,0,0.376388889,0.042361111,0
89_40.64939568_-79.73228855,0,42.43392269,0,57.52579897,42.22419756,0.209725135,1.026055917,56.49974305,0.040278337,0,42.43333333,0,0,57.525,0,40.64939568,-79.73228855,42.22361111,0.209722222,0,0,0,0.040277778,0,0,56.49895833,1.026041667,0,0,0,0,0,0,0,0,0.001388889,0
90_40.44679495_-80.0460475,3.557554835,24.40596994,0.002440981,66.67015378,18.49809952,5.907870419,0.431356139,66.23879764,0.007322942,3.542361111,24.30173611,0.197222222,0.002430556,66.38541667,0,40.44679495,-80.0460475,18.41909722,5.882638889,2.209375,1.332986111,5.333680556,0.007291667,0,0,65.95590278,0.429513889,0.002430556,0,0,0.187847222,0.000347222,0,0.000347222,0.009027778,0.229513889,0
91_40.41989067_-79.75366158,1.203906675,38.36130465,11.10672847,49.32806021,36.87047095,1.490833694,0,49.32806021,0,1.197569444,38.159375,0.447222222,11.04826389,49.06840278,0,40.41989067,-79.75366158,36.67638889,1.482986111,1.196875,0.000694444,0,0,0,0,49.06840278,0,11.04826389,0,0,0.430555556,0,0,0,0.016666667,0.079166667,0
92_40.53466248_-80.03071471,21.37244667,11.94070362,4.840449595,61.45074294,4.241570101,7.699133521,25.48213105,35.96861189,0.371298326,21.32569444,11.91458333,0.217013889,4.829861111,61.31631944,0.001041667,40.53466248,-80.03071471,4.232291667,7.682291667,21.32569444,0,0.011111111,0.370486111,0,0.013194444,35.88993056,25.42638889,4.829861111,0.001041667,0,0.205208333,0,0,0,0.011805556,0.000694444,0
93_40.30117252_-79.9417134,3.94135217,36.30524334,34.2119419,25.49474817,36.30135047,0.003892868,6.386427338,19.10832083,0.008493531,3.867013889,35.62048611,1.361458333,33.56666667,25.01388889,0.45,40.30117252,-79.9417134,35.61666667,0.003819444,3.867013889,0,0,0.008333333,0.010763889,0.026736111,18.74791667,6.265972222,33.56666667,0.448958333,0.001041667,1.247222222,0.011458333,0,0,0.102777778,0.074652778,0
94_40.46475076_-79.94938588,58.21424037,16.03452168,12.63208386,0.410888365,1.684818645,14.34970303,0.034211306,0.376677059,1.79626991,57.31111111,15.78576389,1.506944444,12.43611111,0.404513889,0,40.46475076,-79.94938588,1.658680556,14.12708333,57.30208333,0.009027778,10.19236111,1.768402778,0,0.550347222,0.370833333,0.033680556,12.43611111,0,0,1.506944444,0,0,0,0,0.044444444,0
95_40.51394562_-79.95620572,31.1115149,34.94795179,2.484825825,31.41132935,34.83683175,0.111120041,9.24253172,22.16879763,0.028304161,30.91458333,34.72673611,0.632986111,2.469097222,31.2125,0,40.51394562,-79.95620572,34.61631944,0.110416667,30.87465278,0.039930556,0.015972222,0.028125,0,0,22.02847222,9.184027778,2.469097222,0,0,0.598958333,0,0,0,0.034027778,0,0
96_40.4964993_-79.82149907,7.031996479,46.44839445,33.44188493,12.78212978,44.16523223,2.283162215,3.985155867,8.796973915,0.132051232,6.822916667,45.06736111,2.506944444,32.44756944,12.40208333,0.006944444,40.4964993,-79.82149907,42.85208333,2.215277778,6.736111111,0.086805556,0.150694444,0.128125,0.00625,0.001736111,8.535416667,3.866666667,32.44756944,0.006944444,0,2.361805556,0.094444444,0.045138889,0.459375,0.005555556,0,0
97_40.6219597_-80.06925769,0.186111757,2.071882194,30.24073,67.48808156,0.006944469,2.064937725,14.43893902,53.04914253,0.003472234,0.186111111,2.071875,0,30.240625,67.48784722,0.000347222,40.6219597,-80.06925769,0.006944444,2.064930556,0.157638889,0.028472222,0.001041667,0.003472222,0,0.008680556,53.04895833,14.43888889,30.240625,0.000347222,0,0,0,0,0,0,0,0
98_40.61694178_-79.74342881,0.049698613,20.47405377,5.580799296,73.88692855,19.72147477,0.752579003,0.674836172,73.21209238,0,0.048611111,20.02604167,2.171527778,5.458680556,72.27013889,0,40.61694178,-79.74342881,19.28993056,0.736111111,0.044791667,0.003819444,0.008333333,0,0,0,71.61006944,0.660069444,5.458680556,0,0,1.287847222,0,0,0,0.883680556,0.016666667,0
99_40.28664281_-79.80760966,4.49623978,2.285995229,25.1568731,68.04413934,1.914161371,0.371833858,50.4692536,17.57488574,0.011653951,4.286805556,2.179513889,4.460069444,23.98506944,64.87465278,0.197916667,40.28664281,-79.80760966,1.825,0.354513889,4.217013889,0.069791667,0.001041667,0.011111111,0,0.003819444,16.75625,48.11840278,23.98506944,0.197916667,0,4.460069444,0,0,0,0,0,0
100_40.5461422_-80.04550595,3.940902097,34.40813534,3.859284754,57.66768891,30.15430887,4.253826464,3.241424101,54.42626481,0.089605424,3.939930556,34.39965278,0,3.858333333,57.65347222,0.023263889,40.5461422,-80.04550595,30.146875,4.252777778,3.775694444,0.164236111,0.03125,0.089583333,0,0.003125,54.41284722,3.240625,3.858333333,0.023263889,0,0,0,0,0,0,0.001388889,0
101_40.36054617_-79.97500632,6.66645703,18.15736053,15.58022284,59.50965903,17.8156522,0.341708332,25.81365366,33.69600537,0,6.625,18.04444444,0.621875,15.48333333,59.13958333,0,40.36054617,-79.97500632,17.70486111,0.339583333,6.624652778,0.000347222,0.023958333,0,0,0.061805556,33.48645833,25.653125,15.48333333,0,0,0.621875,0,0,0,0,0,0
102_40.5099198_-79.81778308,2.521146109,45.27847316,5.979484962,44.8736812,38.93742983,6.341043324,1.919711032,42.95397017,0.664542177,2.510763889,45.09201389,0.382638889,5.954861111,44.68888889,0.001736111,40.5099198,-79.81778308,38.77708333,6.314930556,2.510763889,0,0.542708333,0.661805556,0.047569444,0.089583333,42.77708333,1.911805556,5.954861111,0,0.001736111,0.355555556,0,0,0,0.027083333,0.027430556,0
103_40.37651611_-79.97153768,13.61337554,41.95924021,15.49861496,28.44677483,38.83696082,3.122279383,1.147605857,27.29916898,0.028096557,11.94479167,36.81631944,12.21909722,13.59895833,24.96006944,0.037847222,40.37651611,-79.97153768,34.07673611,2.739583333,11.94479167,0,0.398263889,0.024652778,0,0,23.953125,1.006944444,13.59895833,0.037847222,0,12.21875,0.000347222,0,0,0,0,0
104_40.39044722_-79.8995581,9.990203299,28.27043064,21.2362603,40.12548115,23.55620249,4.714228145,11.3391604,28.78632075,0.374498006,9.985069444,28.25590278,0.048263889,21.22534722,40.10486111,0,40.39044722,-79.8995581,23.54409722,4.711805556,9.985069444,0,0,0.374305556,0.003125,0,28.77152778,11.33333333,21.22534722,0,0,0.048263889,0,0,0,0,0.003125,0
105_40.35011702_-79.81917304,3.981933178,4.14674599,24.34118338,67.46059618,4.103630402,0.043115588,24.51364574,42.94695044,0.054589898,3.976388889,4.140972222,0.134027778,24.30729167,67.36666667,0.000347222,40.35011702,-79.81917304,4.097916667,0.043055556,3.956944444,0.019444444,0.014930556,0.054513889,0,0,42.88715278,24.47951389,24.30729167,0,0.000347222,0.126388889,0.007638889,0,0,0,0.004861111,0
106_40.41702205_-79.87090172,23.60667919,34.67893986,3.202441675,38.17686867,34.19352151,0.485418352,1.07882319,37.09804548,0,23.60659722,34.67881944,0.000347222,3.202430556,38.17673611,0,40.41702205,-79.87090172,34.19340278,0.485416667,23.60659722,0,0.334027778,0,0,0.001041667,37.09791667,1.078819444,3.202430556,0,0,0.000347222,0,0,0,0,0,0
107_40.45120861_-79.95879806,45.8176477,38.62173393,9.068770258,5.901870414,10.1698759,28.45185803,3.717103771,2.184766643,0.063498488,45.59826389,38.43680556,0.478472222,9.025347222,5.873611111,0,40.45120861,-79.95879806,10.12118056,28.315625,45.57569444,0.022569444,0.523958333,0.063194444,0,0,2.174305556,3.699305556,9.025347222,0,0,0.478472222,0,0,0,0,0.000347222,0
108_40.60998617_-79.73733149,74.28075834,4.726735598,19.22178707,1.770267279,3.863510089,0.863225509,0.454424313,1.315842966,0.000451714,57.09791667,3.633333333,22.57430556,14.77534722,1.360763889,0,40.60998617,-79.73733149,2.969791667,0.663541667,57.09791667,0,0,0.000347222,0,0,1.011458333,0.349305556,14.77534722,0,0,22.57430556,0,0,0,0,0.557986111,0
109_40.41195187_-80.08077887,2.179881301,27.35605894,17.35826225,51.51976162,27.17979387,0.176265069,2.085803318,49.4339583,0.276987966,2.164236111,27.15972222,0.707638889,17.23368056,51.15,0.010069444,40.41195187,-80.08077887,26.98472222,0.175,0.821527778,1.342708333,1.286458333,0.275,0,0.013194444,49.07916667,2.070833333,17.23368056,0.010069444,0,0.699305556,0.008333333,0,0,0,0,0
110_40.45192371_-80.07356973,0,21.9982222,0,78.0017778,21.61349463,0.384727566,0,78.0017778,0,0,21.99791667,0.001388889,0,78.00069444,0,40.45192371,-80.07356973,21.61319444,0.384722222,0,0,0,0,0,0,78.00069444,0,0,0,0,0,0,0,0,0.001388889,0,0
111_40.46333069_-79.85558184,4.173254025,42.24546802,11.81009975,41.63576812,40.62657299,1.618895025,1.4033732,40.23239492,0.132574281,4.087847222,41.38090278,1.946527778,11.56840278,40.78368056,0.1,40.46333069,-79.85558184,39.79513889,1.585763889,4.0875,0.000347222,0.002777778,0.129861111,0,0,39.40902778,1.374652778,11.56840278,0.1,0,1.945138889,0.001041667,0,0,0.000347222,0,0
112_40.53940933_-79.97302238,5.678704857,32.48781356,16.14872798,45.17665896,30.31773706,2.170076499,12.59989326,32.5767657,0.054794521,5.541666667,31.70381944,2.335416667,15.75902778,44.08645833,0.028472222,40.53940933,-79.97302238,29.58611111,2.117708333,5.541666667,0,0.440972222,0.053472222,0,0.001388889,31.790625,12.29583333,15.75902778,0.025694444,0.002777778,1.567708333,0.106597222,0,0,0.661111111,0.049305556,0
113_40.34579348_-80.00283397,7.928970945,41.73550545,31.25920857,18.92618481,37.41280227,4.322703182,8.342003645,10.58418116,0.118358483,7.885416667,41.50625,0.544097222,31.0875,18.82222222,0.005208333,40.34579348,-80.00283397,37.20729167,4.298958333,7.885416667,0,0.001388889,0.117708333,0,0.030208333,10.52604167,8.296180556,31.0875,0.005208333,0,0.544097222,0,0,0,0,0,0
114_40.63040084_-80.08466056,5.003934075,21.6697884,13.43016495,59.7568533,21.66491432,0.004874075,0.417081543,59.33977175,0.13925928,4.990625,21.61215278,0.258680556,13.39444444,59.59791667,0.007291667,40.63040084,-80.08466056,21.60729167,0.004861111,4.990625,0,0,0.138888889,0,0,59.18194444,0.415972222,13.39444444,0.007291667,0,0.190277778,0.065277778,0,0,0.003125,0,0
115_40.578213_-80.02246918,1.036199142,31.92390771,1.783347768,65.17549993,31.42406946,0.499838257,14.19965008,50.97584985,0.043131485,1.034375,31.86770833,0.175347222,1.780208333,65.06076389,0,40.578213,-80.02246918,31.36875,0.498958333,1.034375,0,0.037847222,0.043055556,0,0,50.88611111,14.17465278,1.780208333,0,0,0.174305556,0.001041667,0,0,0,0.000694444,0
116_40.37176832_-79.78198426,6.527902223,3.596978776,11.83044464,78.01632413,3.539228314,0.057750462,10.82138657,67.19493756,0.003500028,6.476041667,3.568402778,0.782986111,11.73645833,77.39652778,0,40.37176832,-79.78198426,3.511111111,0.057291667,6.449652778,0.026388889,0.024652778,0.003472222,0,0,66.66111111,10.73541667,11.73645833,0,0,0.782986111,0,0,0.011458333,0,0,0
117_40.39801038_-79.81172451,3.294803107,39.34805329,3.905221893,52.87726693,36.4136681,2.934385189,2.255216164,50.62205077,0.128125445,3.294791667,39.34791667,0.000347222,3.905208333,52.87708333,0,40.39801038,-79.81172451,36.41354167,2.934375,2.327430556,0.967361111,0.446527778,0.128125,0,0,50.621875,2.255208333,3.905208333,0,0,0.000347222,0,0,0,0,0,0
118_40.4721142_-79.92398,57.09895047,39.17171688,0.172273065,3.554892627,36.07802489,3.093691989,0,3.554892627,0.002166957,54.89548611,37.66006944,3.859027778,0.165625,3.417708333,0,40.4721142,-79.92398,34.68576389,2.974305556,54.89548611,0,0,0.002083333,0,0,3.417708333,0,0.165625,0,0,3.858333333,0.000694444,0,0,0,0,0
